,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polarization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theta,Theta Angle  (?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2510,-9.53,-6.87,-6.05,-5.22,-7.76,-13.57,-12.26,-2.36,-1.64,-3.15,-5.17,-8.07,-9.53,,,,,,,,,,,,,,,,,
,,2520,-9.26,-6.91,-6.19,-5.32,-7.68,-13.35,-13.01,-2.6,-1.88,-3.32,-5.35,-8.22,-9.26,,,,,,,,,,,,,,,,,
,,2530,-9.27,-6.93,-6.37,-5.19,-7.53,-13.42,-13.68,-2.77,-2.14,-3.49,-5.56,-8.1,-9.27,,,,,,,,,,,,,,,,,
,,2540,-9.29,-7.25,-6.52,-5.42,-7.41,-13.08,-13.74,-3,-2.25,-3.73,-5.66,-8.06,-9.29,,,,,,,,,,,,,,,,,
,,2550,-9.32,-7.5,-6.68,-5.37,-7.4,-13,-14.21,-3.29,-2.46,-3.95,-5.74,-7.95,-9.32,,,,,,,,,,,,,,,,,
,,2560,-9.27,-7.65,-6.69,-5.3,-7.34,-12.97,-14.03,-3.37,-2.68,-4.07,-5.8,-7.75,-9.27,,,,,,,,,,,,,,,,,
,,2570,-9.47,-8.06,-6.99,-5.4,-7.38,-12.71,-14.09,-3.65,-2.88,-4.17,-5.71,-7.72,-9.47,,,,,,,,,,,,,,,,,
,,2580,-9.54,-8.23,-6.89,-5.43,-7.26,-12.78,-13.84,-3.75,-2.97,-4.19,-5.55,-7.59,-9.54,,,,,,,,,,,,,,,,,
,,2590,-9.53,-8.36,-7.16,-5.63,-7.21,-12.46,-13.4,-3.95,-3.16,-4.21,-5.56,-7.32,-9.53,,,,,,,,,,,,,,,,,
,,2600,-9.72,-8.9,-7.43,-5.89,-7.47,-12.09,-13.84,-4.37,-3.34,-4.57,-5.84,-7.38,-9.72,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,Phi Angle  (?,0,30,60,90,120,150,180,210,240,270,300,330,360,,,,,,,,,,,,,,,,,
,,Frequency  (MHz),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),,,,,,,,,,,,,,,,,
,,2300,-11.04,-6.25,-2.03,-1.02,-1.73,-4.91,-15.75,-12.52,-6.82,-5.15,-4.86,-6.29,-11.04,,,,,,,,,,,,,,,,,
,,2310,-10.82,-6.3,-1.99,-0.84,-1.41,-4.4,-14.97,-12.53,-6.59,-4.66,-4.43,-5.73,-10.82,,,,,,,,,,,,,,,,,
,,2320,-10.96,-6.76,-2.22,-0.89,-1.39,-4.25,-14.35,-13.01,-6.62,-4.7,-4.27,-5.67,-10.96,,,,,,,,,,,,,,,,,
,,2330,-11.1,-7.32,-2.53,-1.07,-1.54,-4.31,-14.18,-13.49,-6.77,-4.62,-4.21,-5.53,-11.1,,,,,,,,,,,,,,,,,
,,2340,-11.5,-7.98,-2.95,-1.33,-1.72,-4.4,-14.21,-14.16,-6.96,-4.54,-4.09,-5.44,-11.5,,,,,,,,,,,,,,,,,
,,2350,-11.68,-8.88,-3.65,-1.83,-2.09,-4.59,-14.13,-14.85,-7.21,-4.68,-4.09,-5.57,-11.68,,,,,,,,,,,,,,,,,
,,2360,-11.86,-9.99,-4.34,-2.38,-2.41,-4.79,-13.8,-15.19,-7.38,-4.65,-4.14,-5.48,-11.86,,,,,,,,,,,,,,,,,
,,2370,-12.27,-11.35,-5.24,-3.14,-2.94,-5.2,-13.55,-14.65,-7.63,-4.78,-4.16,-5.56,-12.27,,,,,,,,,,,,,,,,,
,,2380,-12.65,-13.39,-6.36,-3.96,-3.61,-5.76,-13.31,-13.92,-7.59,-4.9,-4.27,-5.72,-12.65,,,,,,,,,,,,,,,,,
,,2390,-13.34,-16.23,-7.76,-4.84,-4.53,-6.56,-13.57,-12.55,-7.33,-4.88,-4.26,-5.78,-13.34,,,,,,,,,,,,,,,,,
,,2400,-14.4,-19.47,-8.46,-5.6,-5.32,-7.46,-13.83,-11.04,-7.02,-4.74,-4.33,-5.96,-14.4,,,,,,,,,,,,,,,,,
,,2410,-15.14,-17.95,-8.22,-5.8,-5.71,-8.39,-14.14,-9.43,-6.24,-4.35,-4.11,-6.1,-15.14,,,,,,,,,,,,,,,,,
,,2420,-16.41,-14.71,-6.96,-4.9,-5.53,-8.96,-14.27,-7.92,-5.15,-3.78,-3.98,-6.23,-16.41,,,,,,,,,,,,,,,,,
,,2430,-18.51,-11.36,-5.38,-3.91,-4.9,-9.42,-14.11,-6.62,-4.17,-3.15,-3.65,-6.49,-18.51,,,,,,,,,,,,,,,,,
,,2440,-20.59,-9.11,-3.86,-2.75,-4.02,-9.13,-13.96,-5.55,-3.33,-2.57,-3.52,-6.74,-20.59,,,,,,,,,,,,,,,,,
,,2450,-22.39,-7.57,-2.73,-1.74,-3.24,-8.94,-14.23,-4.8,-2.56,-2.06,-3.3,-7.14,-22.39,,,,,,,,,,,,,,,,,
,,2460,-21.84,-6.36,-1.89,-0.99,-2.57,-8.58,-14.49,-4.19,-1.93,-1.63,-3.21,-7.25,-21.84,,,,,,,,,,,,,,,,,
,,2470,-20.85,-5.58,-1.21,-0.4,-2.05,-7.87,-14.45,-3.56,-1.42,-1.24,-2.99,-7.32,-20.85,,,,,,,,,,,,,,,,,
,,2480,-19.7,-5.15,-0.85,-0.14,-1.76,-7.63,-14.48,-3.45,-1.14,-1.05,-2.9,-7.59,-19.7,,,,,,,,,,,,,,,,,
,,2490,-18.43,-4.77,-0.63,0.16,-1.36,-7.1,-14.08,-3.06,-0.86,-0.86,-2.73,-7.4,-18.43,,,,,,,,,,,,,,,,,
,,2500,-17.51,-4.45,-0.45,0.33,-1.11,-6.7,-14.09,-2.95,-0.72,-0.66,-2.54,-7.33,-17.51,,,,,,,,,,,,,,,,,
,,2510,-16.24,-4.25,-0.23,0.6,-0.9,-6.37,-14.2,-2.97,-0.61,-0.64,-2.44,-7.28,-16.24,,,,,,,,,,,,,,,,,
,,2520,-15.21,-4.09,-0.19,0.56,-0.92,-6.21,-14.21,-3.11,-0.69,-0.67,-2.59,-7.49,-15.21,,,,,,,,,,,,,,,,,
,,2530,-14.71,-4.05,-0.26,0.5,-0.88,-6.18,-13.82,-3.05,-0.72,-0.73,-2.65,-7.75,-14.71,,,,,,,,,,,,,,,,,
,,2540,-14.58,-4.13,-0.35,0.35,-1.01,-6.02,-13.8,-3.23,-0.83,-0.86,-2.78,-7.98,-14.58,,,,,,,,,,,,,,,,,
,,2550,-13.85,-4.34,-0.55,0.24,-1.1,-6.06,-13.33,-3.32,-0.95,-0.95,-2.97,-8.05,-13.85,,,,,,,,,,,,,,,,,
,,2560,-13.48,-4.56,-0.72,0.11,-1.15,-5.98,-12.59,-3.35,-0.97,-1.01,-3.06,-7.76,-13.48,,,,,,,,,,,,,,,,,
,,2570,-12.96,-4.75,-0.92,-0.12,-1.2,-5.86,-12.2,-3.43,-1.04,-1.15,-3.12,-7.89,-12.96,,,,,,,,,,,,,,,,,
,,2580,-12.72,-5.02,-1.11,-0.13,-1.28,-5.6,-12.12,-3.57,-1.18,-1.24,-3.32,-7.57,-12.72,,,,,,,,,,,,,,,,,
,,2590,-12.49,-5.23,-1.34,-0.31,-1.32,-5.51,-11.8,-3.73,-1.42,-1.44,-3.41,-7.56,-12.49,,,,,,,,,,,,,,,,,
,,2600,-12.54,-5.7,-1.76,-0.73,-1.61,-5.62,-11.62,-4.29,-1.7,-1.75,-3.77,-7.7,-12.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,180,Phi Angle  (?,0,30,60,90,120,150,180,210,240,270,300,330,360,,,,,,,,,,,,,,,,,
,,Frequency  (MHz),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),,,,,,,,,,,,,,,,,
,,2300,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,,,,,,,,,,,,,,,,,
,,2310,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,,,,,,,,,,,,,,,,,
,,2320,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,,,,,,,,,,,,,,,,,
,,2330,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,,,,,,,,,,,,,,,,,
,,2340,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,,,,,,,,,,,,,,,,,
,,2350,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,,,,,,,,,,,,,,,,,
,,2360,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,-5.89,,,,,,,,,,,,,,,,,
,,2370,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,-6.32,,,,,,,,,,,,,,,,,
,,2380,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,-6.8,,,,,,,,,,,,,,,,,
,,2390,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,-7.28,,,,,,,,,,,,,,,,,
,,2400,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,-7.61,,,,,,,,,,,,,,,,,
,,2410,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,,,,,,,,,,,,,,,,,
,,2420,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,-7.04,,,,,,,,,,,,,,,,,
,,2430,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,-6.35,,,,,,,,,,,,,,,,,
,,2440,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,-5.59,,,,,,,,,,,,,,,,,
,,2450,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,,,,,,,,,,,,,,,,,
,,2460,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,,,,,,,,,,,,,,,,,
,,2470,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,,,,,,,,,,,,,,,,,
,,2480,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,,,,,,,,,,,,,,,,,
,,2490,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,,,,,,,,,,,,,,,,,
,,2500,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,,,,,,,,,,,,,,,,,
,,2510,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,,,,,,,,,,,,,,,,,
,,2520,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,-2.97,,,,,,,,,,,,,,,,,
,,2530,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,,,,,,,,,,,,,,,,
,,2540,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,,,,,,,,,,,,,,,,,
,,2550,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,,,,,,,,,,,,,,,,,
,,2560,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,,,,,,,,,,,,,,,,,
,,2570,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,,,,,,,,,,,,,,,,,
,,2580,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,,,,,,,,,,,,,,,,,
,,2590,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,,,,,,,,,,,,,,,,,
,,2600,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phi,Theta Angle  (?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,Phi Angle  (?,0,30,60,90,120,150,180,210,240,270,300,330,360,,,,,,,,,,,,,,,,,
,,Frequency  (MHz),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),,,,,,,,,,,,,,,,,
,,2300,-7.6,-5.75,-6.44,-10.19,-24.52,-13.71,-7.6,-5.75,-6.44,-10.19,-24.52,-13.71,-7.6,,,,,,,,,,,,,,,,,
,,2310,-7.75,-5.71,-6.24,-9.73,-22.21,-14.34,-7.75,-5.71,-6.24,-9.73,-22.21,-14.34,-7.75,,,,,,,,,,,,,,,,,
,,2320,-7.81,-5.69,-6.15,-9.52,-21.32,-14.64,-7.81,-5.69,-6.15,-9.52,-21.32,-14.64,-7.81,,,,,,,,,,,,,,,,,
,,2330,-7.85,-5.69,-6.12,-9.45,-20.97,-14.79,-7.85,-5.69,-6.12,-9.45,-20.97,-14.79,-7.85,,,,,,,,,,,,,,,,,
,,2340,-7.84,-5.65,-6.05,-9.34,-20.66,-14.86,-7.84,-5.65,-6.05,-9.34,-20.66,-14.86,-7.84,,,,,,,,,,,,,,,,,
,,2350,-8.03,-5.78,-6.14,-9.36,-20.34,-15.21,-8.03,-5.78,-6.14,-9.36,-20.34,-15.21,-8.03,,,,,,,,,,,,,,,,,
,,2360,-8.4,-5.91,-6.07,-9,-18.62,-16.38,-8.4,-5.91,-6.07,-9,-18.62,-16.38,-8.4,,,,,,,,,,,,,,,,,
,,2370,-8.72,-6.03,-6.03,-8.75,-17.52,-17.42,-8.72,-6.03,-6.03,-8.75,-17.52,-17.42,-8.72,,,,,,,,,,,,,,,,,
,,2380,-9.14,-6.21,-6.06,-8.56,-16.54,-18.75,-9.14,-6.21,-6.06,-8.56,-16.54,-18.75,-9.14,,,,,,,,,,,,,,,,,
,,2390,-9.78,-6.39,-5.91,-8.02,-14.8,-21.7,-9.78,-6.39,-5.91,-8.02,-14.8,-21.7,-9.78,,,,,,,,,,,,,,,,,
,,2400,-10.13,-6.5,-5.88,-7.82,-14.14,-23.55,-10.13,-6.5,-5.88,-7.82,-14.14,-23.55,-10.13,,,,,,,,,,,,,,,,,
,,2410,-10.52,-6.53,-5.71,-7.4,-13.13,-26.99,-10.52,-6.53,-5.71,-7.4,-13.13,-26.99,-10.52,,,,,,,,,,,,,,,,,
,,2420,-10.05,-6.12,-5.32,-7.04,-12.85,-26.04,-10.05,-6.12,-5.32,-7.04,-12.85,-26.04,-10.05,,,,,,,,,,,,,,,,,
,,2430,-9.26,-5.66,-5.06,-7.01,-13.37,-22.51,-9.26,-5.66,-5.06,-7.01,-13.37,-22.51,-9.26,,,,,,,,,,,,,,,,,
,,2440,-8.31,-5.06,-4.69,-6.91,-14.03,-19.41,-8.31,-5.06,-4.69,-6.91,-14.03,-19.41,-8.31,,,,,,,,,,,,,,,,,
,,2450,-7.68,-4.8,-4.67,-7.22,-15.35,-17.08,-7.68,-4.8,-4.67,-7.22,-15.35,-17.08,-7.68,,,,,,,,,,,,,,,,,
,,2460,-7.13,-4.63,-4.79,-7.72,-17.34,-15.1,-7.13,-4.63,-4.79,-7.72,-17.34,-15.1,-7.13,,,,,,,,,,,,,,,,,
,,2470,-6.63,-4.46,-4.87,-8.19,-19.63,-13.6,-6.63,-4.46,-4.87,-8.19,-19.63,-13.6,-6.63,,,,,,,,,,,,,,,,,
,,2480,-6.45,-4.62,-5.32,-9.08,-23.53,-12.53,-6.45,-4.62,-5.32,-9.08,-23.53,-12.53,-6.45,,,,,,,,,,,,,,,,,
,,2490,-6.08,-4.53,-5.49,-9.72,-29.27,-11.47,-6.08,-4.53,-5.49,-9.72,-29.27,-11.47,-6.08,,,,,,,,,,,,,,,,,
,,2500,-6.09,-4.74,-5.89,-10.47,-38.78,-11.06,-6.09,-4.74,-5.89,-10.47,-38.78,-11.06,-6.09,,,,,,,,,,,,,,,,,
,,2510,-5.98,-4.76,-6.04,-10.88,-44.76,-10.69,-5.98,-4.76,-6.04,-10.88,-44.76,-10.69,-5.98,,,,,,,,,,,,,,,,,
,,2520,-5.9,-4.78,-6.16,-11.2,-36.62,-10.43,-5.9,-4.78,-6.16,-11.2,-36.62,-10.43,-5.9,,,,,,,,,,,,,,,,,
,,2530,-5.88,-4.85,-6.33,-11.56,-31.94,-10.23,-5.88,-4.85,-6.33,-11.56,-31.94,-10.23,-5.88,,,,,,,,,,,,,,,,,
,,2540,-5.64,-4.73,-6.33,-11.85,-28,-9.78,-5.64,-4.73,-6.33,-11.85,-28,-9.78,-5.64,,,,,,,,,,,,,,,,,
,,2550,-5.48,-4.58,-6.2,-11.77,-27.4,-9.58,-5.48,-4.58,-6.2,-11.77,-27.4,-9.58,-5.48,,,,,,,,,,,,,,,,,
,,2560,-5.14,-4.34,-6.07,-11.88,-25.04,-9.08,-5.14,-4.34,-6.07,-11.88,-25.04,-9.08,-5.14,,,,,,,,,,,,,,,,,
,,2570,-4.97,-4.25,-6.07,-12.11,-23.43,-8.76,-4.97,-4.25,-6.07,-12.11,-23.43,-8.76,-4.97,,,,,,,,,,,,,,,,,
,,2580,-4.87,-4.25,-6.17,-12.48,-22,-8.51,-4.87,-4.25,-6.17,-12.48,-22,-8.51,-4.87,,,,,,,,,,,,,,,,,
,,2590,-4.73,-4.18,-6.2,-12.74,-20.89,-8.24,-4.73,-4.18,-6.2,-12.74,-20.89,-8.24,-4.73,,,,,,,,,,,,,,,,,
,,2600,-4.71,-4.26,-6.39,-13.24,-19.83,-8.08,-4.71,-4.26,-6.39,-13.24,-19.83,-8.08,-4.71,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,Phi Angle  (?,0,30,60,90,120,150,180,210,240,270,300,330,360,,,,,,,,,,,,,,,,,
,,Frequency  (MHz),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),,,,,,,,,,,,,,,,,
,,2300,-5.22,-4.18,-5.92,-11.83,-14.21,-6.19,-3.76,-4.2,-5.91,-10.47,-19.8,-10.29,-5.22,,,,,,,,,,,,,,,,,
,,2310,-5.35,-4.28,-5.73,-11.1,-13.94,-6.33,-3.68,-4.01,-5.61,-10.02,-19.15,-10.15,-5.35,,,,,,,,,,,,,,,,,
,,2320,-5.72,-4.54,-5.85,-10.39,-13.7,-6.59,-3.89,-3.98,-5.64,-10.12,-18.63,-10.31,-5.72,,,,,,,,,,,,,,,,,
,,2330,-6.02,-4.86,-5.71,-9.56,-13.2,-6.84,-4.18,-4.17,-5.65,-9.89,-18.11,-10.76,-6.02,,,,,,,,,,,,,,,,,
,,2340,-6.32,-5.12,-5.75,-9.05,-12.36,-7.37,-4.54,-4.43,-5.74,-9.67,-17.51,-11.1,-6.32,,,,,,,,,,,,,,,,,
,,2350,-6.75,-5.47,-6.07,-8.85,-11.7,-7.62,-4.94,-4.79,-5.91,-9.34,-15.81,-11.28,-6.75,,,,,,,,,,,,,,,,,
,,2360,-7.18,-5.92,-6.18,-8.57,-11.11,-8,-5.36,-5.15,-6.11,-8.93,-14.32,-11.36,-7.18,,,,,,,,,,,,,,,,,
,,2370,-7.64,-6.44,-6.68,-8.63,-10.71,-8.29,-5.92,-5.72,-6.35,-8.61,-12.77,-11.37,-7.64,,,,,,,,,,,,,,,,,
,,2380,-8.4,-7.2,-7.17,-8.6,-10.24,-8.71,-6.66,-6.3,-6.7,-8.25,-11.46,-11.32,-8.4,,,,,,,,,,,,,,,,,
,,2390,-9.15,-8.2,-7.81,-8.82,-9.95,-8.81,-7.43,-7.01,-7.09,-7.99,-10.58,-11.03,-9.15,,,,,,,,,,,,,,,,,
,,2400,-10.15,-9.43,-8.72,-8.84,-9.28,-8.88,-8.09,-7.95,-7.61,-7.58,-9.1,-9.98,-10.15,,,,,,,,,,,,,,,,,
,,2410,-10.76,-11.01,-9.89,-9.02,-8.82,-8.55,-8.44,-8.81,-7.85,-7.16,-7.86,-8.93,-10.76,,,,,,,,,,,,,,,,,
,,2420,-10.49,-12.87,-11.35,-9.56,-8.4,-8.06,-8.39,-9.58,-8.28,-6.64,-6.43,-7.53,-10.49,,,,,,,,,,,,,,,,,
,,2430,-9.5,-13.98,-13.59,-10.2,-7.88,-7.12,-7.96,-10.03,-8.88,-6.26,-5.29,-6.04,-9.5,,,,,,,,,,,,,,,,,
,,2440,-8.39,-13.64,-16.68,-10.87,-7.79,-6.38,-7.1,-9.76,-9.47,-6.14,-4.48,-5,-8.39,,,,,,,,,,,,,,,,,
,,2450,-7.31,-12.62,-20.8,-12.01,-7.66,-5.8,-6.19,-9.46,-10.37,-6.28,-4.21,-4.44,-7.31,,,,,,,,,,,,,,,,,
,,2460,-6.89,-11.75,-23.84,-13.16,-7.64,-5.27,-5.51,-9,-11.82,-6.61,-4.12,-4.14,-6.89,,,,,,,,,,,,,,,,,
,,2470,-6.78,-11.21,-24,-14.28,-7.8,-5.08,-5.13,-8.23,-12.87,-7.42,-4.35,-4.29,-6.78,,,,,,,,,,,,,,,,,
,,2480,-6.95,-10.82,-22.49,-15.28,-8.21,-5.17,-4.91,-8.03,-13.72,-8.19,-4.77,-4.62,-6.95,,,,,,,,,,,,,,,,,
,,2490,-6.99,-10.72,-21.35,-16.66,-8.49,-5.3,-4.9,-7.77,-14.72,-8.93,-5.08,-4.72,-6.99,,,,,,,,,,,,,,,,,
,,2500,-7.33,-10.69,-20.43,-18.08,-9.07,-5.51,-5.04,-7.66,-15.28,-9.59,-5.43,-5.08,-7.33,,,,,,,,,,,,,,,,,
,,2510,-7.38,-10.72,-19.68,-18.95,-9.45,-5.84,-5.15,-7.77,-15.57,-9.99,-5.66,-5.23,-7.38,,,,,,,,,,,,,,,,,
,,2520,-7.6,-10.64,-18.68,-20.48,-10,-6.24,-5.41,-7.94,-16.09,-10.64,-5.89,-5.33,-7.6,,,,,,,,,,,,,,,,,
,,2530,-7.48,-10.6,-17.91,-22.09,-10.6,-6.55,-5.75,-8.42,-17.17,-11.02,-6.05,-5.52,-7.48,,,,,,,,,,,,,,,,,
,,2540,-7.42,-10.39,-17.38,-24.21,-11.09,-6.77,-6.14,-8.71,-18.09,-11.23,-6.12,-5.48,-7.42,,,,,,,,,,,,,,,,,
,,2550,-7.25,-10.18,-16.46,-24.19,-11.34,-7.06,-6.36,-9.12,-18.88,-11.24,-6.1,-5.36,-7.25,,,,,,,,,,,,,,,,,
,,2560,-7.14,-9.74,-15.71,-26.91,-11.44,-7.04,-6.46,-9.48,-21.08,-11.15,-5.91,-5.13,-7.14,,,,,,,,,,,,,,,,,
,,2570,-6.88,-9.3,-15.24,-29.35,-11.59,-7.26,-6.55,-9.7,-22.52,-11.07,-5.89,-5.09,-6.88,,,,,,,,,,,,,,,,,
,,2580,-6.55,-9.08,-15.16,-31.42,-11.83,-7.22,-6.53,-9.86,-24.76,-11.22,-5.9,-5.03,-6.55,,,,,,,,,,,,,,,,,
,,2590,-6.4,-9.03,-14.3,-33.36,-11.67,-7.21,-6.51,-10.06,-26.75,-11.25,-6.12,-5.02,-6.4,,,,,,,,,,,,,,,,,
,,2600,-6.38,-8.76,-13.94,-29.77,-12.08,-7.11,-6.58,-10.22,-29.82,-11.57,-6.22,-5.08,-6.38,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60,Phi Angle  (?,0,30,60,90,120,150,180,210,240,270,300,330,360,,,,,,,,,,,,,,,,,
,,Frequency  (MHz),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),Gain  (dBi),,,,,,,,,,,,,,,,,
,,2300,-4.13,-4.12,-5.51,-10.6,-14.48,-5.41,-3.61,-3.76,-6.08,-20.48,-9.82,-5.86,-4.13,,,,,,,,,,,,,,,,,
,,2310,-4.08,-4.01,-5.29,-10.14,-15.08,-5.52,-3.51,-3.64,-5.97,-19.37,-10.19,-6,-4.08,,,,,,,,,,,,,,,,,
,,2320,-4.4,-4.23,-5.36,-9.95,-15.39,-5.79,-3.63,-3.63,-5.87,-18.74,-10.92,-6.53,-4.4,,,,,,,,,,,,,,,,,
,,2330,-4.63,-4.44,-5.49,-9.91,-15.82,-6.08,-3.71,-3.63,-5.83,-17.75,-11.98,-7.01,-4.63,,,,,,,,,,,,,,,,,
,,2340,-5.03,-4.65,-5.62,-9.82,-15.21,-6.32,-3.95,-3.63,-5.78,-16.79,-13.53,-7.81,-5.03,,,,,,,,,,,,,,,,,
,,2350,-5.59,-5.01,-5.92,-9.44,-14.94,-6.8,-4.26,-3.78,-5.73,-15.93,-15.51,-8.68,-5.59,,,,,,,,,,,,,,,,,
,,2360,-6.12,-5.54,-6.22,-9.63,-13.76,-7.05,-4.5,-3.98,-5.84,-14.79,-17.88,-9.52,-6.12,,,,,,,,,,,,,,,,,
,,2370,-6.77,-6.24,-6.74,-9.5,-12.8,-7.49,-5.02,-4.28,-5.83,-13.71,-20.57,-10.59,-6.77,,,,,,,,,,,,,,,,,
,,2380,-7.6,-7.14,-7.63,-9.65,-11.83,-7.63,-5.4,-4.53,-5.8,-13.29,-23.7,-11.83,-7.6,,,,,,,,,,,,,,,,,
,,2390,-8.8,-8.31,-8.57,-10.02,-11.21,-7.97,-5.94,-4.86,-5.9,-12.8,-24.06,-12.86,-8.8,,,,,,,,,,,,,,,,,
,,2400,-10.17,-9.87,-9.75,-10.4,-10.65,-8.4,-6.73,-5.41,-6.32,-12.5,-20.94,-14.05,-10.17,,,,,,,,,,,,,,,,,
,,2410,-11.9,-11.58,-11.12,-10.88,-10.58,-8.95,-7.52,-6.13,-6.63,-12.42,-17.76,-14.61,-11.9,,,,,,,,,,,,,,,,,
